model,question,correct,seconds,prompt_chars
Qwen2.5-3B Q6_K,251,0,0.2399,413
Qwen2.5-3B Q6_K,252,1,0.2329,323
Qwen2.5-3B Q6_K,253,1,0.1501,174
Qwen2.5-3B Q6_K,254,0,0.2336,314
Qwen2.5-3B Q6_K,255,1,0.1516,217
Qwen2.5-3B Q6_K,256,1,0.1500,136
Qwen2.5-3B Q6_K,257,0,0.2450,494
Qwen2.5-3B Q6_K,258,1,0.2349,328
Qwen2.5-3B Q6_K,259,0,0.2323,224
Qwen2.5-3B Q6_K,260,1,0.2353,314
Qwen2.5-3B Q6_K,261,1,0.1517,181
Qwen2.5-3B Q6_K,262,1,0.2292,289
Qwen2.5-3B Q6_K,263,1,0.1544,146
Qwen2.5-3B Q6_K,264,1,0.1541,253
Qwen2.5-3B Q6_K,265,1,0.2349,300
Qwen2.5-3B Q6_K,266,1,0.1503,206
Qwen2.5-3B Q6_K,267,1,0.1542,263
Qwen2.5-3B Q6_K,268,1,0.2383,356
Qwen2.5-3B Q6_K,269,1,0.3989,946
Qwen2.5-3B Q6_K,270,1,0.1570,254
Qwen2.5-3B Q6_K,271,1,0.1158,112
Qwen2.5-3B Q6_K,272,1,0.1524,201
Qwen2.5-3B Q6_K,273,1,0.1546,244
Qwen2.5-3B Q6_K,274,0,0.1556,236
Qwen2.5-3B Q6_K,275,1,0.2389,349
Qwen2.5-3B Q6_K,276,1,0.1540,178
Qwen2.5-3B Q6_K,277,1,0.1543,244
Qwen2.5-3B Q6_K,278,1,0.2390,391
Qwen2.5-3B Q6_K,279,1,0.1536,235
Qwen2.5-3B Q6_K,280,1,0.2338,160
Qwen2.5-3B Q6_K,281,0,0.2395,392
Qwen2.5-3B Q6_K,282,1,0.1533,264
Qwen2.5-3B Q6_K,283,1,0.1526,211
Qwen2.5-3B Q6_K,284,1,0.2421,444
Qwen2.5-3B Q6_K,285,1,0.1543,147
Qwen2.5-3B Q6_K,286,1,0.1565,336
Qwen2.5-3B Q6_K,287,1,0.2353,290
Qwen2.5-3B Q6_K,288,1,0.1540,213
