model,question,correct,seconds,prompt_chars
Qwen2.5-1.5B F16,473,1,0.1123,167
Qwen2.5-1.5B F16,474,1,0.1800,510
Qwen2.5-1.5B F16,475,1,0.1173,223
Qwen2.5-1.5B F16,476,1,0.1089,173
Qwen2.5-1.5B F16,477,0,0.1617,494
Qwen2.5-1.5B F16,478,1,0.1045,164
Qwen2.5-1.5B F16,479,1,0.1163,298
Qwen2.5-1.5B F16,480,0,0.1163,271
Qwen2.5-1.5B F16,481,1,0.0941,106
Qwen2.5-1.5B F16,482,1,0.1566,364
Qwen2.5-1.5B F16,483,1,0.1700,401
Qwen2.5-1.5B F16,484,1,0.1541,241
Qwen2.5-1.5B F16,485,1,0.1566,352
Qwen2.5-1.5B F16,486,1,0.1090,268
Qwen2.5-1.5B F16,487,1,0.1093,186
Qwen2.5-1.5B F16,488,1,0.1128,266
Qwen2.5-1.5B F16,489,1,0.1085,196
Qwen2.5-1.5B F16,490,1,0.1564,350
Qwen2.5-1.5B F16,491,0,0.1599,342
Qwen2.5-1.5B F16,492,1,0.1122,223
Qwen2.5-1.5B F16,493,1,0.1518,301
Qwen2.5-1.5B F16,494,1,0.1107,181
Qwen2.5-1.5B F16,495,1,0.1109,186
Qwen2.5-1.5B F16,496,1,0.1523,358
Qwen2.5-1.5B F16,497,1,0.1101,147
Qwen2.5-1.5B F16,498,0,0.1751,237
Qwen2.5-1.5B F16,499,1,0.1618,478
Qwen2.5-1.5B F16,500,1,0.1607,395
Qwen2.5-1.5B F16,501,1,0.1127,267
Qwen2.5-1.5B F16,502,1,0.1613,358
Qwen2.5-1.5B F16,503,0,0.1043,168
Qwen2.5-1.5B F16,504,0,0.1733,550
Qwen2.5-1.5B F16,505,0,0.1543,216
Qwen2.5-1.5B F16,506,0,0.1775,336
Qwen2.5-1.5B F16,507,1,0.1589,305
Qwen2.5-1.5B F16,508,1,0.1567,322
Qwen2.5-1.5B F16,509,1,0.1123,217
Qwen2.5-1.5B F16,510,1,0.1103,173
Qwen2.5-1.5B F16,511,0,0.1042,134
Qwen2.5-1.5B F16,512,1,0.1130,223
Qwen2.5-1.5B F16,513,1,0.0906,93
Qwen2.5-1.5B F16,514,0,0.1118,250
Qwen2.5-1.5B F16,515,1,0.1097,261
Qwen2.5-1.5B F16,516,0,0.1604,345
Qwen2.5-1.5B F16,517,1,0.1122,244
Qwen2.5-1.5B F16,518,0,0.1098,168
Qwen2.5-1.5B F16,519,1,0.0934,111
Qwen2.5-1.5B F16,520,1,0.1047,148
Qwen2.5-1.5B F16,521,1,0.1138,224
Qwen2.5-1.5B F16,522,1,0.1084,137
Qwen2.5-1.5B F16,523,1,0.1675,529
Qwen2.5-1.5B F16,524,1,0.1709,431
