model,question,correct,seconds,prompt_chars
qwen2.5-1.5b-base-Q4_0,144,1,0.0738,193
qwen2.5-1.5b-base-Q4_0,145,1,0.1102,491
qwen2.5-1.5b-base-Q4_0,146,1,0.0615,184
qwen2.5-1.5b-base-Q4_0,147,0,0.0606,226
qwen2.5-1.5b-base-Q4_0,148,0,0.0561,91
qwen2.5-1.5b-base-Q4_0,149,1,0.0602,225
qwen2.5-1.5b-base-Q4_0,150,1,0.0601,257
qwen2.5-1.5b-base-Q4_0,151,1,0.0576,185
qwen2.5-1.5b-base-Q4_0,152,1,0.0563,163
qwen2.5-1.5b-base-Q4_0,153,0,0.1021,371
qwen2.5-1.5b-base-Q4_0,154,1,0.0942,319
qwen2.5-1.5b-base-Q4_0,155,1,0.0553,207
qwen2.5-1.5b-base-Q4_0,156,0,0.0636,118
qwen2.5-1.5b-base-Q4_0,157,1,0.0702,182
qwen2.5-1.5b-base-Q4_0,158,0,0.0707,177
qwen2.5-1.5b-base-Q4_0,159,1,0.0729,171
qwen2.5-1.5b-base-Q4_0,160,1,0.0720,265
qwen2.5-1.5b-base-Q4_0,161,0,0.0745,164
qwen2.5-1.5b-base-Q4_0,162,0,0.1004,532
qwen2.5-1.5b-base-Q4_0,163,1,0.0617,322
qwen2.5-1.5b-base-Q4_0,164,1,0.0572,152
qwen2.5-1.5b-base-Q4_0,165,1,0.0412,110
qwen2.5-1.5b-base-Q4_0,166,1,0.0619,228
qwen2.5-1.5b-base-Q4_0,167,1,0.0657,226
qwen2.5-1.5b-base-Q4_0,168,0,0.0599,192
qwen2.5-1.5b-base-Q4_0,169,1,0.0950,308
qwen2.5-1.5b-base-Q4_0,170,0,0.1630,324
qwen2.5-1.5b-base-Q4_0,171,1,0.0652,297
qwen2.5-1.5b-base-Q4_0,172,1,0.0909,332
qwen2.5-1.5b-base-Q4_0,173,1,0.0738,273
qwen2.5-1.5b-base-Q4_0,174,0,0.0872,145
qwen2.5-1.5b-base-Q4_0,175,0,0.1402,439
qwen2.5-1.5b-base-Q4_0,176,1,0.1166,263
qwen2.5-1.5b-base-Q4_0,177,1,0.1143,382
qwen2.5-1.5b-base-Q4_0,178,1,0.0938,202
qwen2.5-1.5b-base-Q4_0,179,1,0.0655,120
qwen2.5-1.5b-base-Q4_0,180,1,0.0747,143
qwen2.5-1.5b-base-Q4_0,181,1,0.1192,380
qwen2.5-1.5b-base-Q4_0,182,0,0.0605,169
qwen2.5-1.5b-base-Q4_0,183,1,0.0904,353
qwen2.5-1.5b-base-Q4_0,184,1,0.0872,382
qwen2.5-1.5b-base-Q4_0,185,0,0.0956,573
qwen2.5-1.5b-base-Q4_0,186,1,0.1077,473
qwen2.5-1.5b-base-Q4_0,187,0,0.1036,287
qwen2.5-1.5b-base-Q4_0,188,1,0.0749,179
qwen2.5-1.5b-base-Q4_0,189,1,0.0732,235
qwen2.5-1.5b-base-Q4_0,190,0,0.0758,246
qwen2.5-1.5b-base-Q4_0,191,0,0.1132,294
qwen2.5-1.5b-base-Q4_0,192,1,0.0728,174
qwen2.5-1.5b-base-Q4_0,193,1,0.1086,372
qwen2.5-1.5b-base-Q4_0,194,1,0.1053,423
qwen2.5-1.5b-base-Q4_0,195,1,0.0775,263
qwen2.5-1.5b-base-Q4_0,196,1,0.1105,434
qwen2.5-1.5b-base-Q4_0,197,0,0.1080,305
qwen2.5-1.5b-base-Q4_0,198,1,0.1012,319
qwen2.5-1.5b-base-Q4_0,199,1,0.0724,236
qwen2.5-1.5b-base-Q4_0,200,1,0.0743,285
qwen2.5-1.5b-base-Q4_0,201,1,0.0745,350
qwen2.5-1.5b-base-Q4_0,202,1,0.0637,148
qwen2.5-1.5b-base-Q4_0,203,1,0.0659,271
qwen2.5-1.5b-base-Q4_0,204,1,0.0707,241
qwen2.5-1.5b-base-Q4_0,205,0,0.0964,185
qwen2.5-1.5b-base-Q4_0,206,0,0.0989,375
qwen2.5-1.5b-base-Q4_0,207,1,0.1045,443
qwen2.5-1.5b-base-Q4_0,208,1,0.1021,361
qwen2.5-1.5b-base-Q4_0,209,1,0.0690,223
qwen2.5-1.5b-base-Q4_0,210,0,0.0588,251
qwen2.5-1.5b-base-Q4_0,211,0,0.0927,290
qwen2.5-1.5b-base-Q4_0,212,1,0.0650,254
qwen2.5-1.5b-base-Q4_0,213,1,0.1082,407
qwen2.5-1.5b-base-Q4_0,214,1,0.1086,476
qwen2.5-1.5b-base-Q4_0,215,0,0.1055,294
qwen2.5-1.5b-base-Q4_0,216,1,0.0700,241
qwen2.5-1.5b-base-Q4_0,217,0,0.1038,262
qwen2.5-1.5b-base-Q4_0,218,1,0.0544,91
qwen2.5-1.5b-base-Q4_0,219,1,0.0586,274
qwen2.5-1.5b-base-Q4_0,220,1,0.0624,274
qwen2.5-1.5b-base-Q4_0,221,1,0.0926,335
qwen2.5-1.5b-base-Q4_0,222,1,0.0618,184
qwen2.5-1.5b-base-Q4_0,223,1,0.0943,334
qwen2.5-1.5b-base-Q4_0,224,0,0.0576,156
qwen2.5-1.5b-base-Q4_0,225,1,0.0976,355
qwen2.5-1.5b-base-Q4_0,226,1,0.1084,382
qwen2.5-1.5b-base-Q4_0,227,1,0.1082,340
qwen2.5-1.5b-base-Q4_0,228,1,0.0724,172
qwen2.5-1.5b-base-Q4_0,229,1,0.0780,286
qwen2.5-1.5b-base-Q4_0,230,1,0.1659,676
qwen2.5-1.5b-base-Q4_0,231,1,0.1832,928
qwen2.5-1.5b-base-Q4_0,232,1,0.0976,207
qwen2.5-1.5b-base-Q4_0,233,1,0.0708,91
qwen2.5-1.5b-base-Q4_0,234,0,0.0706,173
qwen2.5-1.5b-base-Q4_0,235,1,0.0735,239
qwen2.5-1.5b-base-Q4_0,236,0,0.0715,274
qwen2.5-1.5b-base-Q4_0,237,0,0.1092,314
qwen2.5-1.5b-base-Q4_0,238,1,0.1064,415
qwen2.5-1.5b-base-Q4_0,239,0,0.0607,206
qwen2.5-1.5b-base-Q4_0,240,0,0.0634,239
qwen2.5-1.5b-base-Q4_0,241,0,0.1018,317
qwen2.5-1.5b-base-Q4_0,242,1,0.0718,266
qwen2.5-1.5b-base-Q4_0,243,1,0.0747,156
qwen2.5-1.5b-base-Q4_0,244,0,0.1068,399
qwen2.5-1.5b-base-Q4_0,245,1,0.0747,273
qwen2.5-1.5b-base-Q4_0,246,1,0.0771,247
qwen2.5-1.5b-base-Q4_0,247,0,0.1099,328
qwen2.5-1.5b-base-Q4_0,248,1,0.0749,185
qwen2.5-1.5b-base-Q4_0,249,1,0.0732,137
qwen2.5-1.5b-base-Q4_0,250,0,0.0766,224
qwen2.5-1.5b-base-Q4_0,251,1,0.1140,413
qwen2.5-1.5b-base-Q4_0,252,1,0.1028,323
qwen2.5-1.5b-base-Q4_0,253,1,0.0697,174
qwen2.5-1.5b-base-Q4_0,254,0,0.1038,314
qwen2.5-1.5b-base-Q4_0,255,0,0.0684,217
qwen2.5-1.5b-base-Q4_0,256,0,0.0699,136
qwen2.5-1.5b-base-Q4_0,257,1,0.1158,494
qwen2.5-1.5b-base-Q4_0,258,1,0.1046,328
qwen2.5-1.5b-base-Q4_0,259,0,0.1066,224
qwen2.5-1.5b-base-Q4_0,260,0,0.1033,314
qwen2.5-1.5b-base-Q4_0,261,1,0.0625,181
qwen2.5-1.5b-base-Q4_0,262,1,0.0984,289
qwen2.5-1.5b-base-Q4_0,263,1,0.0726,146
qwen2.5-1.5b-base-Q4_0,264,1,0.0780,253
qwen2.5-1.5b-base-Q4_0,265,0,0.1094,300
qwen2.5-1.5b-base-Q4_0,266,1,0.0707,206
qwen2.5-1.5b-base-Q4_0,267,1,0.0637,263
qwen2.5-1.5b-base-Q4_0,268,1,0.0955,356
qwen2.5-1.5b-base-Q4_0,269,1,0.1620,946
qwen2.5-1.5b-base-Q4_0,270,1,0.0659,254
qwen2.5-1.5b-base-Q4_0,271,1,0.0471,112
qwen2.5-1.5b-base-Q4_0,272,1,0.0600,201
qwen2.5-1.5b-base-Q4_0,273,1,0.0629,244
qwen2.5-1.5b-base-Q4_0,274,1,0.0642,236
qwen2.5-1.5b-base-Q4_0,275,0,0.0989,349
qwen2.5-1.5b-base-Q4_0,276,0,0.0669,178
qwen2.5-1.5b-base-Q4_0,277,1,0.0653,244
qwen2.5-1.5b-base-Q4_0,278,1,0.0997,391
qwen2.5-1.5b-base-Q4_0,279,1,0.0644,235
qwen2.5-1.5b-base-Q4_0,280,0,0.0928,160
qwen2.5-1.5b-base-Q4_0,281,0,0.1002,392
qwen2.5-1.5b-base-Q4_0,282,0,0.0612,264
qwen2.5-1.5b-base-Q4_0,283,1,0.0631,211
qwen2.5-1.5b-base-Q4_0,284,0,0.0991,444
qwen2.5-1.5b-base-Q4_0,285,0,0.0669,147
qwen2.5-1.5b-base-Q4_0,286,1,0.0697,336
qwen2.5-1.5b-base-Q4_0,287,1,0.0958,290
qwen2.5-1.5b-base-Q4_0,288,1,0.0674,213
qwen2.5-1.5b-base-Q4_0,289,0,0.1250,428
qwen2.5-1.5b-base-Q4_0,290,0,0.1220,542
qwen2.5-1.5b-base-Q4_0,291,0,0.1086,252
qwen2.5-1.5b-base-Q4_0,292,0,0.0600,170
qwen2.5-1.5b-base-Q4_0,293,1,0.0626,245
qwen2.5-1.5b-base-Q4_0,294,1,0.0596,168
qwen2.5-1.5b-base-Q4_0,295,1,0.0631,138
qwen2.5-1.5b-base-Q4_0,296,0,0.0680,300
qwen2.5-1.5b-base-Q4_0,297,0,0.0765,232
qwen2.5-1.5b-base-Q4_0,298,1,0.1086,492
qwen2.5-1.5b-base-Q4_0,299,0,0.1144,493
qwen2.5-1.5b-base-Q4_0,300,0,0.0733,225
qwen2.5-1.5b-base-Q4_0,301,0,0.1047,223
qwen2.5-1.5b-base-Q4_0,302,1,0.0662,210
qwen2.5-1.5b-base-Q4_0,303,1,0.0645,322
qwen2.5-1.5b-base-Q4_0,304,0,0.0627,232
qwen2.5-1.5b-base-Q4_0,305,1,0.0633,134
qwen2.5-1.5b-base-Q4_0,306,1,0.0650,272
qwen2.5-1.5b-base-Q4_0,307,1,0.0608,224
qwen2.5-1.5b-base-Q4_0,308,1,0.0584,196
qwen2.5-1.5b-base-Q4_0,309,1,0.0672,241
qwen2.5-1.5b-base-Q4_0,310,0,0.1729,667
qwen2.5-1.5b-base-Q4_0,311,0,0.1223,361
qwen2.5-1.5b-base-Q4_0,312,0,0.0588,100
qwen2.5-1.5b-base-Q4_0,313,0,0.1057,223
qwen2.5-1.5b-base-Q4_0,314,1,0.1051,311
qwen2.5-1.5b-base-Q4_0,315,0,0.1142,285
qwen2.5-1.5b-base-Q4_0,316,1,0.0740,272
qwen2.5-1.5b-base-Q4_0,317,1,0.1193,337
qwen2.5-1.5b-base-Q4_0,318,1,0.1154,550
qwen2.5-1.5b-base-Q4_0,319,0,0.0746,129
qwen2.5-1.5b-base-Q4_0,320,0,0.1184,588
qwen2.5-1.5b-base-Q4_0,321,1,0.0795,228
qwen2.5-1.5b-base-Q4_0,322,1,0.1129,376
qwen2.5-1.5b-base-Q4_0,323,1,0.0790,226
qwen2.5-1.5b-base-Q4_0,324,1,0.0819,160
qwen2.5-1.5b-base-Q4_0,325,1,0.1168,476
qwen2.5-1.5b-base-Q4_0,326,1,0.0586,151
qwen2.5-1.5b-base-Q4_0,327,0,0.0608,223
qwen2.5-1.5b-base-Q4_0,328,1,0.0615,192
qwen2.5-1.5b-base-Q4_0,329,1,0.0588,152
qwen2.5-1.5b-base-Q4_0,330,0,0.0996,307
qwen2.5-1.5b-base-Q4_0,331,1,0.1077,593
qwen2.5-1.5b-base-Q4_0,332,1,0.0745,193
qwen2.5-1.5b-base-Q4_0,333,0,0.0976,219
qwen2.5-1.5b-base-Q4_0,334,0,0.1011,334
qwen2.5-1.5b-base-Q4_0,335,0,0.1085,308
qwen2.5-1.5b-base-Q4_0,336,0,0.1152,177
qwen2.5-1.5b-base-Q4_0,337,1,0.1138,402
qwen2.5-1.5b-base-Q4_0,338,0,0.0681,234
qwen2.5-1.5b-base-Q4_0,339,1,0.0653,298
qwen2.5-1.5b-base-Q4_0,340,0,0.0681,232
qwen2.5-1.5b-base-Q4_0,341,0,0.0690,165
qwen2.5-1.5b-base-Q4_0,342,1,0.0579,197
qwen2.5-1.5b-base-Q4_0,343,1,0.1008,521
qwen2.5-1.5b-base-Q4_0,344,0,0.0960,388
qwen2.5-1.5b-base-Q4_0,345,1,0.0990,377
qwen2.5-1.5b-base-Q4_0,346,0,0.0628,198
qwen2.5-1.5b-base-Q4_0,347,0,0.0625,270
qwen2.5-1.5b-base-Q4_0,348,1,0.0632,148
qwen2.5-1.5b-base-Q4_0,349,0,0.0639,250
qwen2.5-1.5b-base-Q4_0,350,0,0.0628,167
qwen2.5-1.5b-base-Q4_0,351,1,0.0952,376
qwen2.5-1.5b-base-Q4_0,352,1,0.0628,222
qwen2.5-1.5b-base-Q4_0,353,0,0.0624,216
qwen2.5-1.5b-base-Q4_0,354,1,0.0623,230
qwen2.5-1.5b-base-Q4_0,355,1,0.0622,191
qwen2.5-1.5b-base-Q4_0,356,0,0.0974,438
qwen2.5-1.5b-base-Q4_0,357,0,0.0968,387
qwen2.5-1.5b-base-Q4_0,358,1,0.0627,171
qwen2.5-1.5b-base-Q4_0,359,0,0.0618,262
qwen2.5-1.5b-base-Q4_0,360,0,0.0956,396
qwen2.5-1.5b-base-Q4_0,361,1,0.0641,264
qwen2.5-1.5b-base-Q4_0,362,1,0.0635,197
qwen2.5-1.5b-base-Q4_0,363,1,0.0634,206
qwen2.5-1.5b-base-Q4_0,364,1,0.1039,470
qwen2.5-1.5b-base-Q4_0,365,1,0.0641,224
qwen2.5-1.5b-base-Q4_0,366,1,0.0590,224
qwen2.5-1.5b-base-Q4_0,367,1,0.0625,257
qwen2.5-1.5b-base-Q4_0,368,0,0.0640,258
qwen2.5-1.5b-base-Q4_0,369,1,0.0621,219
qwen2.5-1.5b-base-Q4_0,370,1,0.0963,303
qwen2.5-1.5b-base-Q4_0,371,1,0.0605,125
qwen2.5-1.5b-base-Q4_0,372,0,0.0947,302
qwen2.5-1.5b-base-Q4_0,373,0,0.0631,232
qwen2.5-1.5b-base-Q4_0,374,1,0.1547,663
qwen2.5-1.5b-base-Q4_0,375,1,0.0657,263
qwen2.5-1.5b-base-Q4_0,376,1,0.0644,287
qwen2.5-1.5b-base-Q4_0,377,0,0.0600,143
qwen2.5-1.5b-base-Q4_0,378,1,0.0983,377
qwen2.5-1.5b-base-Q4_0,379,1,0.0621,246
qwen2.5-1.5b-base-Q4_0,380,1,0.0936,273
qwen2.5-1.5b-base-Q4_0,381,1,0.0614,231
qwen2.5-1.5b-base-Q4_0,382,1,0.0909,300
qwen2.5-1.5b-base-Q4_0,383,1,0.0993,328
qwen2.5-1.5b-base-Q4_0,384,0,0.0914,252
qwen2.5-1.5b-base-Q4_0,385,0,0.0596,149
qwen2.5-1.5b-base-Q4_0,386,1,0.0603,173
qwen2.5-1.5b-base-Q4_0,387,1,0.0984,453
qwen2.5-1.5b-base-Q4_0,388,1,0.0639,268
qwen2.5-1.5b-base-Q4_0,389,1,0.0970,367
qwen2.5-1.5b-base-Q4_0,390,1,0.0936,345
qwen2.5-1.5b-base-Q4_0,391,1,0.0623,453
qwen2.5-1.5b-base-Q4_0,392,1,0.1014,479
qwen2.5-1.5b-base-Q4_0,393,0,0.0910,314
qwen2.5-1.5b-base-Q4_0,394,1,0.0999,442
qwen2.5-1.5b-base-Q4_0,395,1,0.0633,200
qwen2.5-1.5b-base-Q4_0,396,1,0.0991,491
qwen2.5-1.5b-base-Q4_0,397,1,0.0652,291
qwen2.5-1.5b-base-Q4_0,398,1,0.0960,393
