model,question,correct,seconds,prompt_chars
smollm2-1.7b-Q5_K_M,286,1,0.1405,336
smollm2-1.7b-Q5_K_M,287,1,0.1386,290
smollm2-1.7b-Q5_K_M,288,0,0.0951,213
smollm2-1.7b-Q5_K_M,289,0,0.1452,428
smollm2-1.7b-Q5_K_M,290,1,0.1502,542
smollm2-1.7b-Q5_K_M,291,0,0.1498,252
smollm2-1.7b-Q5_K_M,292,0,0.0906,170
smollm2-1.7b-Q5_K_M,293,1,0.0915,245
smollm2-1.7b-Q5_K_M,294,1,0.0903,168
smollm2-1.7b-Q5_K_M,295,1,0.0868,138
smollm2-1.7b-Q5_K_M,296,1,0.0952,300
smollm2-1.7b-Q5_K_M,297,1,0.0933,232
smollm2-1.7b-Q5_K_M,298,0,0.1459,492
smollm2-1.7b-Q5_K_M,299,1,0.1495,493
smollm2-1.7b-Q5_K_M,300,0,0.0956,225
smollm2-1.7b-Q5_K_M,301,1,0.1378,223
smollm2-1.7b-Q5_K_M,302,1,0.0918,210
smollm2-1.7b-Q5_K_M,303,0,0.1372,322
smollm2-1.7b-Q5_K_M,304,0,0.0942,232
smollm2-1.7b-Q5_K_M,305,1,0.0902,134
smollm2-1.7b-Q5_K_M,306,1,0.0941,272
smollm2-1.7b-Q5_K_M,307,1,0.0921,224
smollm2-1.7b-Q5_K_M,308,1,0.0897,196
smollm2-1.7b-Q5_K_M,309,1,0.0915,241
smollm2-1.7b-Q5_K_M,310,0,0.2462,667
smollm2-1.7b-Q5_K_M,311,1,0.1440,361
smollm2-1.7b-Q5_K_M,312,1,0.0672,100
smollm2-1.7b-Q5_K_M,313,0,0.1427,223
smollm2-1.7b-Q5_K_M,314,0,0.1427,311
smollm2-1.7b-Q5_K_M,315,0,0.1428,285
smollm2-1.7b-Q5_K_M,316,0,0.0925,272
smollm2-1.7b-Q5_K_M,317,0,0.1417,337
smollm2-1.7b-Q5_K_M,318,0,0.2441,550
smollm2-1.7b-Q5_K_M,319,0,0.0907,129
smollm2-1.7b-Q5_K_M,320,0,0.1484,588
smollm2-1.7b-Q5_K_M,321,0,0.0934,228
smollm2-1.7b-Q5_K_M,322,1,0.1394,376
smollm2-1.7b-Q5_K_M,323,1,0.0895,226
smollm2-1.7b-Q5_K_M,324,1,0.0900,160
smollm2-1.7b-Q5_K_M,325,1,0.1487,476
smollm2-1.7b-Q5_K_M,326,1,0.0923,151
smollm2-1.7b-Q5_K_M,327,1,0.1031,223
smollm2-1.7b-Q5_K_M,328,1,0.0921,192
smollm2-1.7b-Q5_K_M,329,1,0.0891,152
smollm2-1.7b-Q5_K_M,330,0,0.0954,307
smollm2-1.7b-Q5_K_M,331,1,0.1508,593
smollm2-1.7b-Q5_K_M,332,0,0.0907,193
smollm2-1.7b-Q5_K_M,333,0,0.1403,219
smollm2-1.7b-Q5_K_M,334,0,0.1466,334
smollm2-1.7b-Q5_K_M,335,1,0.1423,308
smollm2-1.7b-Q5_K_M,336,0,0.1422,177
smollm2-1.7b-Q5_K_M,337,0,0.1438,402
smollm2-1.7b-Q5_K_M,338,0,0.0964,234
smollm2-1.7b-Q5_K_M,339,1,0.0953,298
smollm2-1.7b-Q5_K_M,340,1,0.0966,232
smollm2-1.7b-Q5_K_M,341,1,0.0995,165
smollm2-1.7b-Q5_K_M,342,1,0.0917,197
smollm2-1.7b-Q5_K_M,343,1,0.1499,521
smollm2-1.7b-Q5_K_M,344,0,0.1412,388
smollm2-1.7b-Q5_K_M,345,1,0.1453,377
smollm2-1.7b-Q5_K_M,346,1,0.0981,198
smollm2-1.7b-Q5_K_M,347,0,0.1037,270
smollm2-1.7b-Q5_K_M,348,1,0.1077,148
smollm2-1.7b-Q5_K_M,349,0,0.1001,250
smollm2-1.7b-Q5_K_M,350,1,0.0910,167
smollm2-1.7b-Q5_K_M,351,0,0.1491,376
smollm2-1.7b-Q5_K_M,352,1,0.0947,222
smollm2-1.7b-Q5_K_M,353,1,0.0910,216
smollm2-1.7b-Q5_K_M,354,1,0.0929,230
smollm2-1.7b-Q5_K_M,355,1,0.0906,191
smollm2-1.7b-Q5_K_M,356,0,0.1430,438
smollm2-1.7b-Q5_K_M,357,0,0.1456,387
smollm2-1.7b-Q5_K_M,358,1,0.0967,171
smollm2-1.7b-Q5_K_M,359,1,0.0931,262
smollm2-1.7b-Q5_K_M,360,0,0.1480,396
smollm2-1.7b-Q5_K_M,361,1,0.0949,264
smollm2-1.7b-Q5_K_M,362,0,0.0910,197
smollm2-1.7b-Q5_K_M,363,1,0.0931,206
smollm2-1.7b-Q5_K_M,364,1,0.1435,470
smollm2-1.7b-Q5_K_M,365,0,0.0971,224
smollm2-1.7b-Q5_K_M,366,0,0.0897,224
smollm2-1.7b-Q5_K_M,367,0,0.0911,257
smollm2-1.7b-Q5_K_M,368,1,0.0921,258
smollm2-1.7b-Q5_K_M,369,1,0.0927,219
smollm2-1.7b-Q5_K_M,370,1,0.1392,303
smollm2-1.7b-Q5_K_M,371,0,0.0909,125
smollm2-1.7b-Q5_K_M,372,0,0.1449,302
smollm2-1.7b-Q5_K_M,373,0,0.1435,232
smollm2-1.7b-Q5_K_M,374,1,0.2591,663
smollm2-1.7b-Q5_K_M,375,1,0.1397,263
smollm2-1.7b-Q5_K_M,376,1,0.0940,287
smollm2-1.7b-Q5_K_M,377,0,0.0993,143
smollm2-1.7b-Q5_K_M,378,1,0.1501,377
smollm2-1.7b-Q5_K_M,379,0,0.1073,246
smollm2-1.7b-Q5_K_M,380,0,0.1579,273
smollm2-1.7b-Q5_K_M,381,1,0.1310,231
smollm2-1.7b-Q5_K_M,382,1,0.1526,300
smollm2-1.7b-Q5_K_M,383,0,0.1532,328
smollm2-1.7b-Q5_K_M,384,0,0.1408,252
smollm2-1.7b-Q5_K_M,385,0,0.0932,149
smollm2-1.7b-Q5_K_M,386,0,0.0962,173
smollm2-1.7b-Q5_K_M,387,0,0.1517,453
smollm2-1.7b-Q5_K_M,388,1,0.1064,268
smollm2-1.7b-Q5_K_M,389,0,0.1543,367
smollm2-1.7b-Q5_K_M,390,1,0.1484,345
smollm2-1.7b-Q5_K_M,391,1,0.1096,453
smollm2-1.7b-Q5_K_M,392,0,0.1651,479
smollm2-1.7b-Q5_K_M,393,0,0.1571,314
smollm2-1.7b-Q5_K_M,394,0,0.1573,442
smollm2-1.7b-Q5_K_M,395,1,0.0946,200
smollm2-1.7b-Q5_K_M,396,0,0.1593,491
smollm2-1.7b-Q5_K_M,397,1,0.1649,291
smollm2-1.7b-Q5_K_M,398,1,0.1511,393
smollm2-1.7b-Q5_K_M,399,1,0.1454,359
smollm2-1.7b-Q5_K_M,400,1,0.0869,120
