model,question,correct,seconds,prompt_chars
Qwen2.5-1.5B Q5_K_M,423,1,0.1227,414
Qwen2.5-1.5B Q5_K_M,424,1,0.1167,407
Qwen2.5-1.5B Q5_K_M,425,0,0.1202,449
Qwen2.5-1.5B Q5_K_M,426,1,0.1137,268
Qwen2.5-1.5B Q5_K_M,427,0,0.0783,165
Qwen2.5-1.5B Q5_K_M,428,0,0.1231,492
Qwen2.5-1.5B Q5_K_M,429,1,0.0781,196
Qwen2.5-1.5B Q5_K_M,430,1,0.0595,100
Qwen2.5-1.5B Q5_K_M,431,1,0.1229,586
Qwen2.5-1.5B Q5_K_M,432,1,0.1151,375
Qwen2.5-1.5B Q5_K_M,433,1,0.0801,272
Qwen2.5-1.5B Q5_K_M,434,1,0.1291,606
Qwen2.5-1.5B Q5_K_M,435,0,0.1934,405
Qwen2.5-1.5B Q5_K_M,436,0,0.1961,598
Qwen2.5-1.5B Q5_K_M,437,0,0.0820,178
Qwen2.5-1.5B Q5_K_M,438,1,0.1257,580
Qwen2.5-1.5B Q5_K_M,439,0,0.1238,369
Qwen2.5-1.5B Q5_K_M,440,1,0.0760,193
Qwen2.5-1.5B Q5_K_M,441,0,0.0780,149
Qwen2.5-1.5B Q5_K_M,442,1,0.1172,257
Qwen2.5-1.5B Q5_K_M,443,1,0.1152,372
Qwen2.5-1.5B Q5_K_M,444,0,0.1154,268
Qwen2.5-1.5B Q5_K_M,445,1,0.0809,212
Qwen2.5-1.5B Q5_K_M,446,1,0.0804,267
Qwen2.5-1.5B Q5_K_M,447,0,0.0776,191
