model,question,correct,seconds,prompt_chars
qwen3-1.7b-Q4_K_M,162,1,0.1370,532
qwen3-1.7b-Q4_K_M,163,0,0.0964,322
qwen3-1.7b-Q4_K_M,164,1,0.0893,152
qwen3-1.7b-Q4_K_M,165,0,0.0728,110
qwen3-1.7b-Q4_K_M,166,0,0.0937,228
qwen3-1.7b-Q4_K_M,167,0,0.0932,226
qwen3-1.7b-Q4_K_M,168,1,0.0871,192
qwen3-1.7b-Q4_K_M,169,1,0.1283,308
qwen3-1.7b-Q4_K_M,170,0,0.2133,324
qwen3-1.7b-Q4_K_M,171,1,0.0986,297
qwen3-1.7b-Q4_K_M,172,1,0.1306,332
qwen3-1.7b-Q4_K_M,173,0,0.0975,273
qwen3-1.7b-Q4_K_M,174,0,0.1030,145
qwen3-1.7b-Q4_K_M,175,1,0.1444,439
qwen3-1.7b-Q4_K_M,176,1,0.1378,263
qwen3-1.7b-Q4_K_M,177,0,0.1337,382
qwen3-1.7b-Q4_K_M,178,1,0.0951,202
qwen3-1.7b-Q4_K_M,179,0,0.0746,120
qwen3-1.7b-Q4_K_M,180,1,0.0932,143
qwen3-1.7b-Q4_K_M,181,1,0.1332,380
qwen3-1.7b-Q4_K_M,182,0,0.0869,169
qwen3-1.7b-Q4_K_M,183,1,0.1326,353
qwen3-1.7b-Q4_K_M,184,1,0.1306,382
qwen3-1.7b-Q4_K_M,185,1,0.1341,573
qwen3-1.7b-Q4_K_M,186,0,0.1235,473
qwen3-1.7b-Q4_K_M,187,0,0.1258,287
qwen3-1.7b-Q4_K_M,188,1,0.0846,179
qwen3-1.7b-Q4_K_M,189,0,0.0901,235
qwen3-1.7b-Q4_K_M,190,0,0.0923,246
qwen3-1.7b-Q4_K_M,191,0,0.1316,294
qwen3-1.7b-Q4_K_M,192,1,0.0942,174
qwen3-1.7b-Q4_K_M,193,1,0.1333,372
qwen3-1.7b-Q4_K_M,194,1,0.1307,423
qwen3-1.7b-Q4_K_M,195,1,0.0928,263
qwen3-1.7b-Q4_K_M,196,0,0.1397,434
qwen3-1.7b-Q4_K_M,197,0,0.1207,305
qwen3-1.7b-Q4_K_M,198,1,0.1227,319
qwen3-1.7b-Q4_K_M,199,0,0.0908,236
qwen3-1.7b-Q4_K_M,200,1,0.0946,285
qwen3-1.7b-Q4_K_M,201,1,0.0929,350
qwen3-1.7b-Q4_K_M,202,1,0.0894,148
qwen3-1.7b-Q4_K_M,203,0,0.0922,271
qwen3-1.7b-Q4_K_M,204,1,0.0934,241
qwen3-1.7b-Q4_K_M,205,1,0.1330,185
qwen3-1.7b-Q4_K_M,206,0,0.1329,375
qwen3-1.7b-Q4_K_M,207,0,0.1221,443
qwen3-1.7b-Q4_K_M,208,0,0.1175,361
qwen3-1.7b-Q4_K_M,209,1,0.0795,223
qwen3-1.7b-Q4_K_M,210,0,0.0792,251
qwen3-1.7b-Q4_K_M,211,0,0.1200,290
qwen3-1.7b-Q4_K_M,212,1,0.0763,254
qwen3-1.7b-Q4_K_M,213,1,0.1224,407
qwen3-1.7b-Q4_K_M,214,1,0.1249,476
qwen3-1.7b-Q4_K_M,215,1,0.1279,294
qwen3-1.7b-Q4_K_M,216,1,0.0746,241
qwen3-1.7b-Q4_K_M,217,1,0.1230,262
qwen3-1.7b-Q4_K_M,218,1,0.0704,91
qwen3-1.7b-Q4_K_M,219,1,0.0895,274
qwen3-1.7b-Q4_K_M,220,1,0.0810,274
qwen3-1.7b-Q4_K_M,221,0,0.1161,335
qwen3-1.7b-Q4_K_M,222,0,0.0778,184
qwen3-1.7b-Q4_K_M,223,1,0.1260,334
qwen3-1.7b-Q4_K_M,224,1,0.0849,156
qwen3-1.7b-Q4_K_M,225,1,0.1315,355
qwen3-1.7b-Q4_K_M,226,1,0.1318,382
qwen3-1.7b-Q4_K_M,227,1,0.1339,340
qwen3-1.7b-Q4_K_M,228,0,0.0871,172
qwen3-1.7b-Q4_K_M,229,1,0.0931,286
qwen3-1.7b-Q4_K_M,230,0,0.2114,676
qwen3-1.7b-Q4_K_M,231,1,0.2289,928
qwen3-1.7b-Q4_K_M,232,1,0.1001,207
qwen3-1.7b-Q4_K_M,233,1,0.0893,91
qwen3-1.7b-Q4_K_M,234,1,0.0927,173
qwen3-1.7b-Q4_K_M,235,1,0.0892,239
qwen3-1.7b-Q4_K_M,236,0,0.0919,274
qwen3-1.7b-Q4_K_M,237,0,0.1371,314
qwen3-1.7b-Q4_K_M,238,1,0.1355,415
qwen3-1.7b-Q4_K_M,239,0,0.0925,206
qwen3-1.7b-Q4_K_M,240,0,0.0828,239
qwen3-1.7b-Q4_K_M,241,1,0.1145,317
qwen3-1.7b-Q4_K_M,242,0,0.0860,266
qwen3-1.7b-Q4_K_M,243,1,0.0842,156
qwen3-1.7b-Q4_K_M,244,0,0.1367,399
qwen3-1.7b-Q4_K_M,245,1,0.1030,273
qwen3-1.7b-Q4_K_M,246,0,0.0789,247
qwen3-1.7b-Q4_K_M,247,1,0.1249,328
qwen3-1.7b-Q4_K_M,248,0,0.0893,185
qwen3-1.7b-Q4_K_M,249,0,0.0885,137
qwen3-1.7b-Q4_K_M,250,1,0.0910,224
qwen3-1.7b-Q4_K_M,251,0,0.1388,413
qwen3-1.7b-Q4_K_M,252,1,0.1320,323
qwen3-1.7b-Q4_K_M,253,1,0.0754,174
qwen3-1.7b-Q4_K_M,254,1,0.1215,314
qwen3-1.7b-Q4_K_M,255,1,0.0782,217
qwen3-1.7b-Q4_K_M,256,0,0.0778,136
qwen3-1.7b-Q4_K_M,257,1,0.1319,494
qwen3-1.7b-Q4_K_M,258,0,0.1288,328
qwen3-1.7b-Q4_K_M,259,0,0.1265,224
qwen3-1.7b-Q4_K_M,260,1,0.1266,314
qwen3-1.7b-Q4_K_M,261,1,0.0887,181
qwen3-1.7b-Q4_K_M,262,1,0.1241,289
qwen3-1.7b-Q4_K_M,263,0,0.0869,146
qwen3-1.7b-Q4_K_M,264,1,0.0861,253
qwen3-1.7b-Q4_K_M,265,1,0.1227,300
qwen3-1.7b-Q4_K_M,266,1,0.0846,206
qwen3-1.7b-Q4_K_M,267,0,0.0866,263
qwen3-1.7b-Q4_K_M,268,1,0.1352,356
qwen3-1.7b-Q4_K_M,269,0,0.2239,946
qwen3-1.7b-Q4_K_M,270,1,0.0970,254
qwen3-1.7b-Q4_K_M,271,1,0.0728,112
qwen3-1.7b-Q4_K_M,272,1,0.0909,201
qwen3-1.7b-Q4_K_M,273,1,0.0966,244
qwen3-1.7b-Q4_K_M,274,0,0.0945,236
qwen3-1.7b-Q4_K_M,275,0,0.1421,349
qwen3-1.7b-Q4_K_M,276,0,0.0953,178
qwen3-1.7b-Q4_K_M,277,1,0.0919,244
qwen3-1.7b-Q4_K_M,278,1,0.1360,391
qwen3-1.7b-Q4_K_M,279,1,0.0950,235
qwen3-1.7b-Q4_K_M,280,0,0.1338,160
qwen3-1.7b-Q4_K_M,281,1,0.1304,392
qwen3-1.7b-Q4_K_M,282,1,0.0932,264
qwen3-1.7b-Q4_K_M,283,1,0.0933,211
qwen3-1.7b-Q4_K_M,284,0,0.1376,444
qwen3-1.7b-Q4_K_M,285,1,0.0886,147
qwen3-1.7b-Q4_K_M,286,1,0.0956,336
qwen3-1.7b-Q4_K_M,287,0,0.1324,290
qwen3-1.7b-Q4_K_M,288,1,0.0913,213
qwen3-1.7b-Q4_K_M,289,0,0.1357,428
qwen3-1.7b-Q4_K_M,290,0,0.1400,542
qwen3-1.7b-Q4_K_M,291,0,0.1415,252
qwen3-1.7b-Q4_K_M,292,0,0.1172,170
qwen3-1.7b-Q4_K_M,293,1,0.0932,245
qwen3-1.7b-Q4_K_M,294,1,0.0971,168
qwen3-1.7b-Q4_K_M,295,1,0.0898,138
qwen3-1.7b-Q4_K_M,296,0,0.0984,300
qwen3-1.7b-Q4_K_M,297,1,0.0965,232
qwen3-1.7b-Q4_K_M,298,1,0.1398,492
qwen3-1.7b-Q4_K_M,299,0,0.1473,493
qwen3-1.7b-Q4_K_M,300,0,0.0936,225
qwen3-1.7b-Q4_K_M,301,0,0.1306,223
qwen3-1.7b-Q4_K_M,302,1,0.0907,210
qwen3-1.7b-Q4_K_M,303,0,0.0939,322
qwen3-1.7b-Q4_K_M,304,1,0.0912,232
qwen3-1.7b-Q4_K_M,305,1,0.0914,134
qwen3-1.7b-Q4_K_M,306,1,0.0815,272
qwen3-1.7b-Q4_K_M,307,1,0.0779,224
qwen3-1.7b-Q4_K_M,308,0,0.0771,196
qwen3-1.7b-Q4_K_M,309,1,0.0854,241
qwen3-1.7b-Q4_K_M,310,0,0.2131,667
qwen3-1.7b-Q4_K_M,311,1,0.1410,361
qwen3-1.7b-Q4_K_M,312,1,0.0553,100
qwen3-1.7b-Q4_K_M,313,0,0.1213,223
qwen3-1.7b-Q4_K_M,314,1,0.1237,311
qwen3-1.7b-Q4_K_M,315,1,0.1323,285
qwen3-1.7b-Q4_K_M,316,1,0.0892,272
qwen3-1.7b-Q4_K_M,317,1,0.1313,337
qwen3-1.7b-Q4_K_M,318,1,0.1432,550
qwen3-1.7b-Q4_K_M,319,0,0.0923,129
qwen3-1.7b-Q4_K_M,320,1,0.1425,588
qwen3-1.7b-Q4_K_M,321,1,0.0948,228
qwen3-1.7b-Q4_K_M,322,1,0.1292,376
qwen3-1.7b-Q4_K_M,323,1,0.0900,226
qwen3-1.7b-Q4_K_M,324,1,0.0903,160
qwen3-1.7b-Q4_K_M,325,1,0.1367,476
qwen3-1.7b-Q4_K_M,326,1,0.0882,151
qwen3-1.7b-Q4_K_M,327,0,0.0911,223
qwen3-1.7b-Q4_K_M,328,1,0.0932,192
qwen3-1.7b-Q4_K_M,329,1,0.0920,152
qwen3-1.7b-Q4_K_M,330,0,0.1310,307
qwen3-1.7b-Q4_K_M,331,1,0.1395,593
qwen3-1.7b-Q4_K_M,332,1,0.0884,193
qwen3-1.7b-Q4_K_M,333,1,0.1339,219
qwen3-1.7b-Q4_K_M,334,1,0.1309,334
qwen3-1.7b-Q4_K_M,335,1,0.1359,308
qwen3-1.7b-Q4_K_M,336,1,0.1246,177
qwen3-1.7b-Q4_K_M,337,1,0.1414,402
qwen3-1.7b-Q4_K_M,338,0,0.1023,234
qwen3-1.7b-Q4_K_M,339,1,0.0958,298
qwen3-1.7b-Q4_K_M,340,0,0.0936,232
qwen3-1.7b-Q4_K_M,341,0,0.0931,165
qwen3-1.7b-Q4_K_M,342,1,0.0983,197
qwen3-1.7b-Q4_K_M,343,1,0.1388,521
qwen3-1.7b-Q4_K_M,344,0,0.1391,388
qwen3-1.7b-Q4_K_M,345,1,0.1362,377
qwen3-1.7b-Q4_K_M,346,0,0.0938,198
qwen3-1.7b-Q4_K_M,347,1,0.0928,270
qwen3-1.7b-Q4_K_M,348,1,0.0928,148
qwen3-1.7b-Q4_K_M,349,0,0.0920,250
qwen3-1.7b-Q4_K_M,350,0,0.0924,167
qwen3-1.7b-Q4_K_M,351,1,0.1406,376
qwen3-1.7b-Q4_K_M,352,1,0.0903,222
qwen3-1.7b-Q4_K_M,353,1,0.0940,216
qwen3-1.7b-Q4_K_M,354,1,0.0967,230
qwen3-1.7b-Q4_K_M,355,1,0.0942,191
qwen3-1.7b-Q4_K_M,356,1,0.1389,438
qwen3-1.7b-Q4_K_M,357,1,0.1373,387
qwen3-1.7b-Q4_K_M,358,1,0.0919,171
qwen3-1.7b-Q4_K_M,359,0,0.0935,262
qwen3-1.7b-Q4_K_M,360,1,0.1381,396
qwen3-1.7b-Q4_K_M,361,1,0.0935,264
qwen3-1.7b-Q4_K_M,362,0,0.0923,197
qwen3-1.7b-Q4_K_M,363,1,0.0925,206
qwen3-1.7b-Q4_K_M,364,1,0.1412,470
qwen3-1.7b-Q4_K_M,365,1,0.0986,224
qwen3-1.7b-Q4_K_M,366,1,0.0952,224
qwen3-1.7b-Q4_K_M,367,1,0.0895,257
